-0.0815541	0.198012	-0.381132	-0.142211	-0.0639994
-0.161056	-0.141529	-0.296888	-0.149296	-0.207884
-0.113249	-0.0847181	-0.347126	-0.0131541	-0.130167
-0.25058	-0.498592	-0.370619	-0.261372	-0.109459
-0.250541	-0.269571	-0.514546	-0.157334	-0.311788
-0.204562	-0.222863	-0.295329	-0.253202	-0.259755
-0.259225	-0.351887	-0.478233	-0.148435	-0.297643
-0.089891	0.384337	-0.230678	-0.247609	-0.384017
-0.185138	-0.247922	-0.314132	-0.0883483	-0.272027
0.0486652	0.555095	-0.581924	-0.00939523	0.25823
-0.12669	-0.0433752	-0.357026	-0.0775604	-0.178699
-0.129463	-0.453889	0.306572	-0.14273	-0.375423
-0.164858	-0.223428	-0.447518	-0.0966382	-0.0546526
-0.329669	-0.215817	-0.560727	-0.347682	-0.521205
-0.0521463	0.172305	-0.303937	-0.006744	-0.144729
-0.046681	-0.0638817	-0.0546474	0.0696224	-0.190968
-0.0986253	-0.101462	-0.304295	-0.0755448	-0.00561991
-0.19985	-0.3396	-0.208183	-0.210801	-0.26033
-0.150488	0.132398	-0.415548	-0.136525	-0.32365
-0.285833	0.0653275	-0.436002	-0.201636	-0.835186
-0.123162	-0.0733279	-0.399308	-0.0358767	-0.126949
-0.154569	-0.227364	-0.29684	-0.124701	-0.117824
-0.182261	0.0454065	-0.363308	-0.149142	-0.437882
-0.148925	-0.131053	-0.298241	-0.0890979	-0.238436
-0.295135	-0.498042	-0.134994	-0.214718	-0.609492
-0.224144	-0.328626	-0.426047	-0.200104	-0.159994
-0.114115	0.22959	-0.391728	-0.154815	-0.259262
0.139912	0.60357	0.177283	-0.0815764	0.0125981
0.107446	0.153501	0.0925824	0.170852	0.129194
-0.187069	-0.270219	-0.156903	-0.179931	-0.315209
-0.113275	-0.0150689	-0.291531	-0.179585	-0.060167
-0.123469	-0.459729	-0.0942184	0.0133409	-0.0610015
-0.029587	-0.039821	0.0167343	-0.0880662	-0.0511036
-0.234882	-0.391447	-0.358212	-0.0668836	-0.374725
-0.191312	-0.117564	-0.378598	-0.082318	-0.361983
0.108658	0.0308861	0.151551	0.0330112	0.315584
-0.0784147	-0.0736739	-0.332026	-0.0674018	0.0859092
-0.107227	-0.281782	-0.0957973	-0.214205	0.0776786
-0.123804	0.199361	-0.29816	-0.165842	-0.368481
0.221399	0.846191	0.1182	-0.0724596	0.222374
-0.0616469	-0.122392	-0.166581	0.0622678	-0.103797
0.239801	0.59512	0.575206	0.0291129	0.00113408
0.151526	0.493674	0.463788	-0.00866608	-0.202514
0.243437	0.507067	0.715367	-0.0891216	0.0818393
0.28585	0.331502	0.758465	0.0929456	0.228585
-0.151707	-0.215258	-0.328663	-0.131802	-0.0993883
-0.226933	-0.28604	-0.204167	-0.256789	-0.377865
-0.120074	-0.057722	-0.234117	-0.246541	-0.0326173
-0.216355	-0.180256	-0.448791	-0.173515	-0.297868
-0.237632	-0.255289	-0.250039	-0.0849379	-0.630873
-0.00967164	0.140562	-0.156018	1.76729e-05	-0.038466
-0.168221	-0.293647	-0.070339	-0.0822391	-0.394881
-0.12789	-0.140131	-0.102885	-0.106603	-0.316877
-0.164681	0.0556734	-0.445392	-0.0444058	-0.363306
-0.124139	-0.238667	-0.0371237	-0.0584917	-0.313467
-0.0552588	0.187478	-0.182463	-0.103304	-0.181608
0.237114	0.782009	0.284502	0.0928766	0.0103568
-0.0292365	0.252771	-0.333825	-0.0929741	0.026168
-0.0823335	0.088459	-0.189891	-0.0106625	-0.294662
-0.149554	-0.871126	0.662753	-0.254117	-0.310432
-0.0731829	-0.16485	-0.127409	-0.0126154	-0.0651077
-0.118655	-0.0705078	-0.183186	-0.0266816	-0.297442
-0.127415	0.0599812	-0.110136	-0.222402	-0.370503
-0.162927	-0.156792	-0.373803	-0.0894094	-0.163666
-0.0227846	-0.0172536	-0.264316	-0.000995359	0.145297
-0.278402	-0.251831	-0.787332	-0.279648	-0.0715232
-0.0473772	0.0763653	-0.283572	-0.068956	0.018772
-0.155871	-0.161012	-0.0919951	-0.0255697	-0.494049
-0.0504222	0.0281442	-0.00282638	-0.0807926	-0.182626
-0.190773	-0.0297335	-0.319744	-0.225239	-0.392953
-0.139263	-0.0780558	-0.368504	-0.0217056	-0.200615
0.018322	0.327922	-0.0817517	-0.152328	-0.0176716
-0.26039	-0.401781	-0.155447	-0.238404	-0.511709
-0.270734	-0.0318722	0.153734	-0.109227	-1.37657
-0.162533	-0.188604	-0.580723	-0.133789	0.0970522
0.309603	0.599913	0.832589	0.086551	0.0158322
-0.201734	-0.405305	-0.376679	-0.130609	-0.0814944
0.00934648	0.0713502	-0.16866	0.00972612	0.156811
-0.0667597	-0.173188	-0.262446	0.0388674	0.0395696
0.14238	0.810189	-0.00632047	0.0237624	-0.112573
-0.207222	-0.0987613	-0.320859	-0.216467	-0.387088
-0.0473874	-0.0639008	-0.245533	-0.00818357	0.057755
0.0809934	0.324731	0.040894	-0.0341812	0.0868253
-0.208183	-0.2767	-0.304948	-0.0776939	-0.394808
-0.102833	0.359658	-0.428126	-0.156775	-0.302872
-0.202075	-0.101764	-0.187448	-0.175598	-0.54981
-0.237408	-0.237567	-0.446218	-0.162376	-0.319825
-0.181796	-0.206835	-0.375505	-0.193392	-0.149243
-0.0128257	0.123404	-0.000135141	-0.0137464	-0.179796
-0.0451987	0.233702	-0.311529	-0.208013	0.0486035
-0.436006	-0.778092	-0.514246	-0.342746	-0.557451
0.201975	0.180153	0.896388	-0.00721976	-0.0564986
-0.157938	-0.089276	-0.408056	-0.10372	-0.211106
0.0813505	0.10865	-0.028112	-0.0443989	0.386288
-0.0434657	-0.0868522	-0.0203008	-0.130853	0.0419157
0.0602348	0.0930854	0.309127	-0.141717	0.0134764
-0.110466	-0.0655669	-0.038817	-0.138152	-0.298398
-0.225683	-0.312968	-0.331557	-0.140912	-0.380976
-0.2954	-0.428608	-0.412678	-0.195628	-0.44114
-0.101451	0.282337	-0.505917	-0.400698	0.12094
-0.134529	-0.208366	-0.262838	-0.0535301	-0.153345
-0.0796238	0.248825	-0.358469	-0.0777012	-0.223683
-0.0437125	0.109906	-0.00112034	-0.135037	-0.183391
-0.000563128	0.508795	-0.262334	-0.163129	-0.111057
0.00108297	0.222457	-0.0765106	-0.0107376	-0.107424
0.446875	0.734141	0.736398	0.264257	0.46862
-0.112245	-0.208488	0.0361328	-0.15901	-0.202732
-0.0145	-0.461016	0.688222	0.0755486	-0.373979
0.408884	0.796433	0.926319	0.0340685	0.25825
0.0213624	0.405568	-0.175525	-0.204195	0.0892018
-0.225314	-0.259026	-0.399513	-0.14273	-0.348837
-0.0992979	-0.119391	-0.0503573	-0.0683317	-0.251753
0.0386735	0.155311	-0.190332	-0.0106706	0.219216
-0.244234	-0.358192	-0.274036	-0.221938	-0.369987
-0.112189	0.0291215	-0.148078	-0.151186	-0.276474
0.15729	0.653455	-0.108529	-0.0594798	0.296803
-0.178549	-0.15333	-0.338229	-0.208267	-0.21158
-0.0888809	0.17191	-0.344966	-0.0526061	-0.234287
-0.125115	-0.067355	-0.256078	-0.161813	-0.164701
-0.00965641	0.270398	-0.0918438	-0.132972	-0.0908196
-0.136849	-0.140205	-0.297232	-0.0457825	-0.200909
-0.180444	-0.290593	-0.510035	-0.084384	-0.0363128
-0.077931	-0.0951731	-0.167498	-0.0446175	-0.0765321
0.417125	0.928125	1.05333	0.0257713	0.0578004
-0.23433	-0.517066	-0.317649	-0.155293	-0.16513
-0.0943994	-0.117109	0.0451808	-0.084258	-0.289621
-0.0478548	0.338721	-0.229294	-0.140482	-0.230984
0.145595	0.454584	0.302939	0.046453	-0.10187
-0.113162	-0.175871	-0.0945572	-0.146161	-0.165613
-0.165505	-0.049345	-0.560565	0.00221085	-0.245498
-0.125466	-0.158793	-0.335316	-0.111588	-0.0184578
-0.282774	-0.262937	-0.364138	-0.110571	-0.704606
0.0204854	0.206238	-0.0615445	-0.0889831	0.0541513
-0.332082	-0.399553	-0.801256	-0.140635	-0.314035
-0.308132	-0.435417	-0.677053	-0.206435	-0.231135
-0.171638	-0.425919	-0.264388	-0.154355	-0.0296263
-0.0619081	-0.195697	-0.217696	-0.191873	0.274351
-0.446698	-0.114197	-0.659484	-0.363804	-1.13402
-0.110942	0.257843	-0.211388	-0.125755	-0.47509
0.732807	1.27363	1.89071	0.107615	0.340771
-0.131138	-0.195185	-0.134745	-0.0946654	-0.266654
-0.0120879	0.224214	-0.240893	-0.0712603	0.0252727
-0.0379265	0.277699	-0.198681	-0.102955	-0.164958
-0.0201355	0.0819798	0.227138	-0.0673439	-0.360264
-0.270836	-0.486595	-0.395517	-0.198703	-0.267567
-0.0253185	0.0813279	-0.0347472	-0.0101887	-0.164283
-0.220176	-0.425776	-0.51368	-0.106235	-0.0721521
-0.13157	-0.00774908	0.289093	-0.168756	-0.785915
-0.102968	-0.26424	-0.13488	0.00907993	-0.152708
-0.148976	-0.416855	-0.00916063	-0.0237251	-0.282562
-0.248338	-0.431835	-0.235164	-0.136624	-0.458918
-0.0778789	-0.0629984	0.195022	-0.134705	-0.405078
-0.0214365	-0.128018	-0.0811646	0.086602	0.00224365
-0.233178	-0.25545	-0.558938	-0.348396	-0.0210995
-0.180084	-0.184882	-0.251559	-0.142332	-0.312476
0.183575	0.0959157	1.00279	-0.0744631	-0.114985
-0.0295964	0.298651	-0.169196	-0.0915729	-0.172822
0.00815524	0.264899	-0.147248	0.0831718	-0.162342
-0.0585132	-0.0941025	0.110779	-0.0855642	-0.212695
0.139735	0.468467	0.606481	0.0251676	-0.420352
-0.383337	-1.08798	-0.397971	-0.157714	-0.258473
-0.0311917	0.0776534	-0.0335955	-0.0483439	-0.163622
-0.253451	-0.354581	-0.382038	-0.239859	-0.272288
0.0490319	0.259842	0.0605048	-0.221418	0.139221
-0.355427	-0.643335	-0.62098	-0.218285	-0.291813
-0.00507014	0.237148	0.166553	-0.0780228	-0.370763
-0.22504	-0.40712	-0.302888	-0.12826	-0.306793
0.0242429	0.292812	0.10891	-0.129307	-0.16073
-0.159474	0.233783	-0.433268	-0.249141	-0.376882
-0.195726	-0.719209	0.0792772	-0.0315852	-0.333906
0.046609	0.28531	0.420829	-0.187479	-0.28501
0.522733	1.07291	1.07529	-0.0351862	0.475418
0.5288	1.63162	0.910171	-0.0159499	0.109278
0.0327513	0.492401	-0.192016	-0.0533865	-0.0879932
-0.0910922	0.0975949	-0.286287	-0.0616111	-0.215486
0.264123	1.00836	0.121873	0.106934	0.0935503
0.144151	0.717301	0.0308688	-0.0356661	-0.0162055
-0.150007	-0.0117527	-0.377373	-0.118686	-0.249925
-0.0649655	-0.05017	-0.165569	-0.132788	0.0492361
-0.105704	0.133464	0.0143808	-0.0802653	-0.593599
-0.122622	-0.224211	-0.191988	-0.149968	-0.0593222
0.0180786	0.0659853	0.266692	-0.182869	-0.0506024
-0.216815	-0.59218	-0.181971	-0.0850986	-0.204817
0.111575	0.14264	0.461053	-0.0191502	-0.0175814
-0.26505	-0.332882	-0.536665	-0.112518	-0.327498
-0.11066	-0.0374971	0.0426267	-0.192696	-0.351253
-0.097421	-0.0383204	-0.206907	-0.112698	-0.125778
0.681001	1.22052	2.00844	0.102685	-0.00208327
-0.170631	-0.184162	-0.271839	-0.136777	-0.296815
-0.325457	-0.734747	-0.320653	-0.279766	-0.294214
-0.224591	-0.591258	-0.104207	-0.254853	-0.169894
0.0396438	0.296654	-0.03935	0.0113221	-0.0812916
-0.125945	0.052278	-0.373107	-0.0519627	-0.280174
-0.0385285	-0.0727594	-0.387119	-0.00904258	0.256872
-0.177687	-0.0102765	-0.410484	-0.108467	-0.340373
0.111251	0.746582	0.0238522	-0.1415	-0.08728
-0.0748843	-0.0327111	0.0862302	-0.141539	-0.304354
-0.107205	-0.091251	-0.158471	-0.21443	-0.0794685
-0.128546	-0.068964	-0.125704	-0.178096	-0.283274
-0.0244118	0.396069	-0.329437	-0.19247	-0.00176015
-0.0647644	0.180793	-0.20646	-0.193566	-0.113257
1.48856	3.05799	0.450174	0.00920859	3.69996
0.0201521	0.262602	0.10203	-0.149243	-0.131671
0.162256	0.710708	-0.0554875	0.0237178	0.117936
0.0919197	0.25747	0.424129	-0.189875	-0.0136303
0.0603184	0.494894	-0.142272	0.0467261	-0.100215
-0.0868045	0.439363	-0.474117	-0.126766	-0.29253
-0.0270027	0.0589888	0.0577352	-0.149627	-0.117444
-0.220183	-0.383703	-0.498306	-0.0817563	-0.11889
0.103009	0.405808	0.349705	0.00616432	-0.259101
-0.0167779	0.0100266	0.0826321	-0.10473	-0.0948163
0.31727	1.00497	0.156824	0.115522	0.319677
0.117387	0.66646	-0.00135178	0.0393077	-0.113027
0.0502633	0.378604	-0.123839	-0.0959694	0.0879101
0.0738252	0.485562	-0.0219161	0.00854546	-0.11634
0.158624	0.879659	0.181896	-0.0693484	-0.208384
0.0742958	0.75306	-0.189154	-0.113381	-0.0757706
0.122215	0.494118	0.0226042	-0.106299	0.172393
0.308545	1.12052	0.122548	0.419146	-0.146481
0.791356	2.73406	1.21766	-0.0691889	-0.0308964
0.109528	0.906484	-0.156263	-0.139167	-0.0579663
0.315809	1.18263	0.134849	0.157015	0.101913
-0.0391962	0.163947	-0.10419	-0.0305149	-0.204936
0.00199498	0.566604	-0.422269	-0.092301	-0.0675044
-0.0760326	0.160966	0.0431626	-0.163459	-0.420289
-0.0419429	-0.0703464	-0.140756	-0.0659472	0.0871079
1.79923	2.84093	4.07122	0.841893	0.811922
0.20536	1.0474	-0.539217	-0.149585	0.636773
0.028165	0.352912	-0.125639	-0.131877	0.0363427
0.0192327	0.538248	-0.0332405	-0.237375	-0.190094
0.694036	1.50549	2.16378	-0.0983589	-0.196987
0.0807067	0.566303	0.363232	-0.1649	-0.367263
0.159755	0.921509	0.0176187	-0.0675861	-0.103908
0.184093	0.395551	0.113037	-0.260731	0.679482
2.65711	6.12687	4.79612	0.421776	0.623422
-0.162039	-0.588957	0.237126	-0.266444	-0.212452
0.364949	1.31026	0.578798	0.0357771	-0.0879803
-0.0347055	0.329634	-0.123133	-0.279346	-0.0974253
2.47575	4.1357	5.79851	0.723424	0.752649
0.189108	1.36101	-0.350802	-0.100693	0.0149914
0.164089	1.34193	-0.274605	-0.136839	-0.122593
-0.166238	-0.0144857	-0.264443	-0.20196	-0.335295
-0.0602673	0.32515	-0.273007	-0.120972	-0.210931
0.168565	0.82466	-0.251739	-0.0810151	0.338792
0.129577	0.561044	-0.0866604	0.0251775	0.135894
0.139287	0.520468	-0.0463124	0.157532	0.0532336
-0.0142686	0.198621	0.0473533	-0.129413	-0.200606
0.52239	2.6777	-0.106439	0.0151311	-0.0641959
0.045435	0.753953	-0.170254	-0.0872205	-0.298132
0.638417	2.70744	0.0742458	-0.0239711	0.333252
0.0717463	0.569609	-0.160894	0.0507823	-0.103024
0.405395	1.34413	0.571591	0.0726525	0.0354213
0.0802495	0.634369	-0.217286	0.0921277	-0.109665
0.0764409	0.528605	-0.0321335	0.0418128	-0.144913
0.0841235	0.740771	-0.0845128	0.0127122	-0.255049
0.689185	3.21536	-0.00651181	0.0379995	0.044378
0.0828729	0.918499	-0.363595	-0.0974503	-0.0289426
-0.0837744	-0.0936101	-0.114709	-0.0775844	-0.111971
-0.120075	-0.0674205	-0.142419	-0.00291245	-0.40571
-0.080838	0.170531	-0.188382	-0.0639831	-0.314605
-0.147811	0.0782017	-0.298954	-0.111751	-0.408758
-0.157188	-0.314176	-0.3673	-0.0838846	-0.0535446
-0.148727	-0.250835	-0.227522	-0.108679	-0.169334
0.0283524	-0.0416748	0.240493	-0.0290358	-0.0225388
0.0655371	0.36317	-0.159449	0.0136457	0.132889
-0.244758	-0.533952	-0.143998	-0.139905	-0.388283
-0.0553442	-0.135099	-0.0821091	-0.0189777	-0.0366153
0.143661	0.545045	0.288087	0.00580137	-0.133187
-0.132382	0.0561034	-0.461785	-0.0326784	-0.248571
-0.0829032	-0.0461371	-0.261771	-0.0749145	-0.0342626
-0.269563	-0.462752	-0.451054	-0.201253	-0.257993
0.104152	0.576084	0.233081	-0.133371	-0.143055
0.0375074	0.170004	0.185495	0.0258775	-0.181094
0.0257996	0.464614	-0.0426062	-0.0755483	-0.216966
